metric_date,open,high,low,close,volume,market_cap,mcap_weekly_growth,mcap_weekly_change,crypto,type
2024-05-26,0.1491073343,0.1745499201,0.1480987619,0.1662199029,14388851243.060001,24011204054.08,11.549358544838896,2486020613.040001,Dogecoin,cryptocoins
2024-06-02,0.1662199029,0.1730356385,0.1549073735,0.157200539,7820745976.77,22723219924.92,-5.364096387082884,-1287984129.1600037,Dogecoin,cryptocoins
2024-06-09,0.1572008033,0.1651697863,0.1431183908,0.1467740649,6514905015.46,21229940341.47,-6.5716020369646415,-1493279583.449997,Dogecoin,cryptocoins
2024-06-16,0.1467669551,0.1503246093,0.1321636317,0.1369365853,5810536356.22,19820069402.1,-6.640955728999376,-1409870939.3700027,Dogecoin,cryptocoins
2024-06-23,0.1369397849,0.1380232443,0.1153921828,0.1222565834,5107718375.28,17706871661.18,-10.661908886636384,-2113197740.9199982,Dogecoin,cryptocoins
2024-06-30,0.1222488977,0.1285224016,0.1147313371,0.1243049293,4166874492.14,18014915043.43,1.7396826957601252,308043382.25,Dogecoin,cryptocoins
2024-07-07,0.1243035837,0.1272360835,0.0937948272,0.1042315087,5950884507.98,15116005319.49,-16.09172020490447,-2898909723.9400005,Dogecoin,cryptocoins
2024-07-14,0.104235066,0.1164949455,0.0991631606,0.115449351,4211766170.26,16753777346.87,10.83468808566983,1637772027.380001,Dogecoin,cryptocoins
2024-07-21,0.1154713554,0.143086578,0.1147889052,0.1401690139,6393399136.16,20354105027.27,21.48964741418522,3600327680.3999996,Dogecoin,cryptocoins
2024-07-28,0.140167318,0.1424691455,0.1203226885,0.1300748453,6838028663.99,18900975340.6,-7.139246283357236,-1453129686.670002,Dogecoin,cryptocoins
2024-08-04,0.1300761905,0.1349493578,0.0996057101,0.1037333027,5380620443.05,15082807094.7,-20.20090591673558,-3818168245.8999977,Dogecoin,cryptocoins
2024-08-11,0.1037324593,0.1107939058,0.0808306746,0.1005664545,7827011681.9,14631938640.59,-2.98928741367005,-450868454.1100006,Dogecoin,cryptocoins
2024-08-18,0.1005662995,0.108843118,0.0977423914,0.1001720034,3759055833.19,14584097709.77,-0.32696235266654883,-47840930.819999695,Dogecoin,cryptocoins
2024-08-25,0.1001720034,0.1152394722,0.0987121599,0.109698144,4178688225.12,15981553406.79,9.582051113685509,1397455697.0200005,Dogecoin,cryptocoins
2024-09-01,0.109698519,0.1102924432,0.0943429246,0.0953541059,3595638715.18,13900882355.81,-13.019204066207967,-2080671050.9800014,Dogecoin,cryptocoins
2024-09-08,0.0953541059,0.1007056722,0.0893729456,0.0960804003,3488829753.64,14015924851.31,0.8275913179850658,115042495.5,Dogecoin,cryptocoins
2024-09-15,0.0960803399,0.1082904756,0.0958316416,0.1029328373,3665866446.58,15026097584.22,7.207321269388678,1010172732.9099998,Dogecoin,cryptocoins
2024-01-07,2.3103918833,2.4286227372,2.0542460639,2.2120931867,432789046.59,7645517159.01,-4.229492468523121,-337647341.28999996,Toncoin,cryptocoins
2024-01-14,2.2120523166,2.3708922388,2.0813811771,2.2794369729,464891208.66999996,7879311304.03,3.0579245348299366,233794145.0199995,Toncoin,cryptocoins
2024-01-21,2.2796672303,2.4524064433,2.1597731491,2.2219273934,393611398.9,7681467730.89,-2.5109246926036444,-197843573.1399994,Toncoin,cryptocoins
2024-01-28,2.2223605893,2.2274391937,2.0309087226,2.1159761088,193567567.17,7302683201.63,-4.9311478291677036,-378784529.2600002,Toncoin,cryptocoins
2024-02-04,2.115656351,2.1335037839,2.0161776067,2.0486340712,165726026.41,7084246114.7,-2.99118941488854,-218437086.9300003,Toncoin,cryptocoins
2024-02-11,2.048907443,2.1297754939,2.0322403368,2.0836291349,186735804.15,7205779059.09,1.7155381450937535,121532944.39000034,Toncoin,cryptocoins
2024-02-18,2.0837497702,2.2916911357,2.0751658938,2.271109902,264202589.99,7874082418.77,9.274546918517345,668303359.6800003,Toncoin,cryptocoins
2024-02-25,2.271056584,2.2975712953,2.064920517,2.1211218203,251117625.81,7354857599.17,-6.594099375468665,-519224819.6000004,Toncoin,cryptocoins
2024-03-03,2.1212740945,2.9279096325,2.0989093121,2.676327086,834901867.34,9281884382.97,26.200735470629176,1927026783.7999992,Toncoin,cryptocoins
2024-03-10,2.6762603351,2.9174925058,2.4186369674,2.8211163545,733031025.87,9785226852.8,5.422847872933123,503342469.8299999,Toncoin,cryptocoins
2024-03-17,2.8211570925,4.5801631263,2.7303797545,3.8678336222,1688700521.02,13417602867.84,37.121019979221145,3632376015.040001,Toncoin,cryptocoins
2024-03-24,3.8606172744,5.2870155023,3.5662834488,4.9673333995,1580571931.31,17237192076.86,28.467001495289356,3819589209.0200005,Toncoin,cryptocoins
2024-03-31,4.9673333995,5.6734576445,4.7795752578,5.4148718785,1504798971.56,18791752197.01,9.018638959398206,1554560120.1499977,Toncoin,cryptocoins
2024-04-07,5.4148718785,5.5517749709,4.7393315741,5.3700721048,1261309726.22,18637549799.82,-0.820585518441086,-154202397.18999863,Toncoin,cryptocoins
2024-04-14,5.3700721048,7.6522542248,5.3301128476,6.762488041,4929639823.6,23471360006.06,25.935867419046076,4833810206.240002,Toncoin,cryptocoins
2024-04-21,6.762488041,7.2290599327,5.8193454574,6.1440006315,3607630898.87,21327224325.21,-9.135114796485656,-2144135680.8500023,Toncoin,cryptocoins
2024-04-28,6.1440006315,6.2147320413,5.1481539423,5.4229568973,1512662026.17,18830976699.8,-11.704512445434789,-2496247625.41,Toncoin,cryptocoins
2024-05-05,5.4229568973,5.9821253972,4.6070067725,5.9660587316,1550685730.15,20721720600.72,10.0406045372043,1890743900.920002,Toncoin,cryptocoins
2024-05-12,5.9660353887,7.1808756182,5.6090261274,6.9510071698,2473288483.25,24147694014.75,16.53324779367482,3425973414.029999,Toncoin,cryptocoins
2024-05-19,6.9510071698,7.4443024334,6.2391596167,6.2614348209,3286609716.42,21755269777.52,-9.907464604150807,-2392424237.2299995,Toncoin,cryptocoins
2024-05-26,6.2614348209,6.7181484763,6.0205029433,6.3085535144,1590417121.28,21920336789.35,0.7587449547537428,165067011.82999802,Toncoin,cryptocoins
2024-06-02,6.3085535144,6.9741597897,6.2363647707,6.8182980072,1316039576.28,16447920886.59,-24.96501744178845,-5472415902.759998,Toncoin,cryptocoins
2024-06-09,6.8182980072,7.7758398046,6.5682176647,7.1112933761,2535193066.39,17292358051.54,5.134005512140272,844437164.9500008,Toncoin,cryptocoins
2024-06-16,7.11075446,8.2350227659,6.7615723813,7.9442078837,2705173218.69,19327931468.47,11.771520175923712,2035573416.9300003,Toncoin,cryptocoins
2024-06-23,7.9441905032,8.0069043011,6.7995179863,7.5127544763,2212266992.05,18468353925.14,-4.447333356558336,-859577543.3300018,Toncoin,cryptocoins
2024-06-30,7.5085962745,7.8349345703,7.1510504814,7.6361172517,1770743434.3400002,18784751343.48,1.7131868905181813,316397418.34000015,Toncoin,cryptocoins
2024-07-07,7.6368296147,8.1043425776,6.4352424624,7.0731047825,2819038227.87,17725848881.58,-5.637032093414063,-1058902461.8999977,Toncoin,cryptocoins
2024-07-14,7.0721051201,7.4441196359,6.8940649804,7.4328603312,1689393391.47,18633739927.38,5.121848052893219,907891045.7999992,Toncoin,cryptocoins
2024-07-21,7.4311377096,7.6399471941,7.060945408,7.1674810262,1521508757.85,18025246999.76,-3.2655437394288,-608492927.6200027,Toncoin,cryptocoins
2024-07-28,7.1675390027,7.2074575226,6.483594331,6.6188168179,1403892807.6100001,16656849613.04,-7.591559698117967,-1368397386.7199974,Toncoin,cryptocoins
2024-08-04,6.6188368163,6.8750668213,5.8195066637,6.0211508451,1743844239.5900002,15162031197.8,-8.974196501538723,-1494818415.2400017,Toncoin,cryptocoins
2024-08-11,6.0211508451,6.8311142998,4.89216128,6.2079432175,4258776420.85,15634542543.16,3.1164119054745143,472511345.3600006,Toncoin,cryptocoins
2024-08-18,6.2079432175,7.2469313506,6.0818917748,6.9092029024,2983193087.77,17412367295.66,11.371133805752343,1777824752.5,Toncoin,cryptocoins
2024-08-25,6.9092029024,7.0560267979,5.3243658562,5.7862168942,4598187454.78,14666601328.68,-15.769056098790058,-2745765966.9799995,Toncoin,cryptocoins
2024-09-01,5.7862168942,5.8876490078,5.0823975764,5.1881867199,4166377158.09,13151803273.88,-10.328214566232663,-1514798054.8000011,Toncoin,cryptocoins
2024-09-08,5.1881867199,5.2676933786,4.4654612365,4.8977373191,1963583377.47,12404712165.06,-5.680522231531182,-747091108.8199997,Toncoin,cryptocoins
2024-09-15,4.8977373191,5.8805175998,4.8805411226,5.5605418831,1928754017.3600001,14084976480.27,13.545371249667149,1680264315.210001,Toncoin,cryptocoins
2024-01-07,0.107686615,0.1105518947,0.10202566,0.102898006,1824255973.34,9084136731.2,-4.4735888644461985,-425418399.37999916,TRON,cryptocoins
2024-01-14,0.1029064251,0.1175137502,0.1013555134,0.111154549,2521269447.52,9808109455.85,7.969637028507859,723972724.6499996,TRON,cryptocoins
2024-01-21,0.1111406399,0.114309127,0.1069275601,0.108869663,1738880998.77,9601507423.12,-2.106440937063281,-206602032.72999954,TRON,cryptocoins
2024-01-28,0.1088818976,0.1163261404,0.1061076527,0.1122055823,1775549087.45,9891341343.75,3.01862934493069,289833920.62999916,TRON,cryptocoins
2024-02-04,0.1122031874,0.118895698,0.1114657129,0.1183879461,1671992690.08,10431592563.95,5.461860039249045,540251220.2000008,TRON,cryptocoins
2024-02-11,0.1183863731,0.1266470639,0.1177927377,0.1242778769,1829117189.7,10946602988.09,4.937025875797696,515010424.1399994,TRON,cryptocoins
2024-02-18,0.124275264,0.1393768175,0.1236526431,0.1351860417,2222467946.9,11902962584.7,8.736587941030916,956359596.6100006,TRON,cryptocoins
2024-02-25,0.1351907208,0.1404163926,0.1351562108,0.1376175289,2096080220.69,12111553195.27,1.752425995509066,208590610.5699997,TRON,cryptocoins
2024-03-03,0.1376172899,0.1441262662,0.1374047266,0.1406887783,2664636522.24,12374304467.05,2.1694267245807364,262751271.77999878,TRON,cryptocoins
2024-03-10,0.1406928907,0.1412792812,0.1336794303,0.1338793639,3110179208.64,11767608822.38,-4.902866632104407,-606695644.6700001,TRON,cryptocoins
2024-03-17,0.1338808265,0.1343412288,0.1242388706,0.1261980709,3041206466.36,11085187152.72,-5.799153251611743,-682421669.6599998,TRON,cryptocoins
2024-03-24,0.1261980709,0.1266415469,0.1104869681,0.1201875577,3220607479.4,10550435150.49,-4.824023220021023,-534752002.22999954,TRON,cryptocoins
2024-03-31,0.1201843936,0.1233331824,0.1173763497,0.1229874787,2023759651.47,10790233535.21,2.2728767230881575,239798384.7199993,TRON,cryptocoins
2024-04-07,0.1229874787,0.1232283765,0.115871489,0.1205442598,1993299586.2,10569871350.8,-2.0422373963541074,-220362184.40999985,TRON,cryptocoins
2024-04-14,0.1205442598,0.1239040993,0.1078676431,0.1125917793,2845967711.7,9867673415.21,-6.643391506717378,-702197935.5900002,TRON,cryptocoins
2024-04-21,0.1125917793,0.1154133803,0.1055667612,0.1113473031,2592140085.88,9753379839.57,-1.1582626504828109,-114293575.63999939,TRON,cryptocoins
2024-04-28,0.1113473031,0.1214651084,0.1105493255,0.1213436144,2109244715.44,10624362092.6,8.930055707421314,870982253.0300007,TRON,cryptocoins
2024-05-05,0.1213436144,0.1239222288,0.1170590223,0.1211113435,2349921634.93,10599560419.62,-0.23344152584251487,-24801672.979999542,TRON,cryptocoins
2024-05-12,0.1211109503,0.1276301766,0.1182867738,0.1273170255,2110438827.02,11137783673.07,5.07778843784632,538223253.4499989,TRON,cryptocoins
2024-05-19,0.1273170255,0.1274557066,0.1206102417,0.121196413,1866025156.12,10597571387.8,-4.850267352347459,-540212285.2700005,TRON,cryptocoins
2024-05-26,0.121196413,0.1245679599,0.1127737803,0.1130893912,2199196964.7799997,9884691624.32,-6.726821999054156,-712879763.4799995,TRON,cryptocoins
2024-06-02,0.1130893912,0.1152173046,0.1103709364,0.1147220526,1932178183.84,10022665438.04,1.3958332638373427,137973813.72000122,TRON,cryptocoins
2024-06-09,0.1147220526,0.1169336811,0.1118091272,0.1168816327,2101473441.9,10206195076.31,1.8311460100566723,183529638.26999855,TRON,cryptocoins
2024-06-16,0.1168787765,0.117919392,0.1148725525,0.1172451408,2040549810.6000001,10233078825.98,0.26340619073998983,26883749.670000076,TRON,cryptocoins
2024-06-23,0.11725041,0.1204187953,0.1137118956,0.1191596783,1764195201.34,10395470719.01,1.5869309304812118,162391893.0300007,TRON,cryptocoins
2024-06-30,0.1191638643,0.126031117,0.1178125833,0.1245265387,1752173561.88,10858643911.36,4.455528805472997,463173192.3500004,TRON,cryptocoins
2024-07-07,0.1245309665,0.1308929132,0.1212125121,0.1246668282,2635826979.59,10865893069.89,0.06675933559636693,7249158.529998779,TRON,cryptocoins
2024-07-14,0.1246728385,0.1414895763,0.1230324491,0.1376885283,2383531208.64,11995964712.97,10.400172685404874,1130071643.08,TRON,cryptocoins
2024-07-21,0.1376900816,0.1389459482,0.1329230871,0.1343474335,2062139120.0900002,11699890828.39,-2.4681123333072597,-296073884.5799999,TRON,cryptocoins
2024-07-28,0.1343482907,0.1391759254,0.1312109251,0.1386698223,1897930865.3,12072230489.14,3.1824199576846457,372339660.75,TRON,cryptocoins
2024-08-04,0.1386697441,0.1393791479,0.1229065766,0.1262749583,2371156141.27,10988669249.08,-8.975650697149584,-1083561240.0599995,TRON,cryptocoins
2024-08-11,0.1262749583,0.1297448067,0.1173643211,0.1277451601,2629207596.38,11112098828.41,1.1232441029229712,123429579.32999992,TRON,cryptocoins
2024-08-18,0.1277453167,0.1362399478,0.1257399976,0.1352451943,2075026436.4,11759909698.94,5.829779599095719,647810870.5300007,TRON,cryptocoins
2024-08-25,0.1352451943,0.167130272,0.1341275196,0.1665571197,7247800722.6,14464923535.44,23.001994962119653,2705013836.5,TRON,cryptocoins
2024-09-01,0.1665571197,0.1684874173,0.1551468455,0.1556665405,3614228239.96,13507094960.65,-6.62173272083505,-957828574.7900009,TRON,cryptocoins
2024-09-08,0.1556665405,0.1568575292,0.1466870234,0.1531909239,2434429790.91,13285911946.16,-1.6375320906114044,-221183014.48999977,TRON,cryptocoins
2024-09-15,0.1531909239,0.1549551784,0.1471132637,0.1489581701,1944514363.21,12913938602.37,-2.7997577079946656,-371973343.789999,TRON,cryptocoins
2024-01-07,0.5941873398,0.6367038894,0.4903057557,0.4941735278,4216503369.39,17481939718.42,-16.81180028335546,-3532987612.580002,Cardano,cryptocoins
2024-01-14,0.4942227955,0.6157943114,0.4681862523,0.5259807145,4948736540.76,18616041015.97,6.487273814101124,1134101297.550003,Cardano,cryptocoins
2024-01-21,0.525907592,0.5460186848,0.4742742982,0.5031052729,2333629825.08,17812257410.38,-4.317693568146231,-803783605.5900002,Cardano,cryptocoins
2024-01-28,0.5031554698,0.5050893889,0.4496989395,0.4897186335,2658973943.48,17344673720.32,-2.6250669934037685,-467583690.0600014,Cardano,cryptocoins
2024-02-04,0.4897680988,0.535742396,0.4855677157,0.4942563379,2715405892.26,17512841088.63,0.9695620166840335,168167368.31000137,Cardano,cryptocoins
2024-02-11,0.4942400794,0.564102271,0.4750450359,0.5414097959,3166048273.18,19188634145.37,9.568938861827437,1675793056.7399979,Cardano,cryptocoins
2024-02-18,0.5414330729,0.6374849307,0.5319481291,0.6187338514,4000027409.77,21939454590.38,14.335676130829489,2750820445.010002,Cardano,cryptocoins
2024-02-25,0.6187694416,0.6390206804,0.5704980856,0.591378706,3700634922.3599997,20976354319.89,-4.389809539350631,-963100270.4900017,Cardano,cryptocoins
2024-03-03,0.5913613766,0.7613030646,0.5752556471,0.7282376547,7262219840.190001,25840431494.92,23.188382026984677,4864077175.029999,Cardano,cryptocoins
2024-03-10,0.7281794723,0.7965676989,0.5958084824,0.717226948,8125386076.83,25457988581.45,-1.4800175203931176,-382442913.4699974,Cardano,cryptocoins
2024-03-17,0.7171515865,0.8069850956,0.6337869456,0.6810988577,7961751589.01,24220040381.99,-4.862710168556017,-1237948199.459999,Cardano,cryptocoins
2024-03-24,0.6810988577,0.6964103574,0.5724962809,0.6461569558,4979631650.96,22989329271.54,-5.081375138272504,-1230711110.4500008,Cardano,cryptocoins
2024-03-31,0.6461522141,0.682586735,0.6327039019,0.6504271562,3601896771.37,23147368977.08,0.6874480924315085,158039705.54000092,Cardano,cryptocoins
2024-04-07,0.6504271562,0.6509563886,0.562019985,0.5894736813,3300204627.1400003,20985700840.0,-9.338720695299918,-2161668137.080002,Cardano,cryptocoins
2024-04-14,0.5894719942,0.6232128876,0.4090733459,0.4689110376,5137712731.54,16700486813.2,-20.419685096397277,-4285214026.799999,Cardano,cryptocoins
2024-04-21,0.4689110376,0.5122656459,0.4257024158,0.4992923511,3622030982.98,17787002802.59,6.50589411879432,1086515989.3899994,Cardano,cryptocoins
2024-04-28,0.4992896537,0.5218066707,0.4508863494,0.4604744818,2533167005.61,16413032574.69,-7.7245741913299355,-1373970227.8999996,Cardano,cryptocoins
2024-05-05,0.4604817086,0.4745521944,0.4195038337,0.4583344238,2410817094.48,16340709993.25,-0.4406411862700299,-72322581.44000053,Cardano,cryptocoins
2024-05-12,0.4583336251,0.474643615,0.4352508386,0.4376527838,2138072363.18,15609073447.6,-4.477385290799618,-731636545.6499996,Cardano,cryptocoins
2024-05-19,0.4376527838,0.4899448282,0.4261593486,0.4676020802,2355134506.78,16684102989.48,6.887209195913502,1075029541.8799992,Cardano,cryptocoins
2024-05-26,0.4676020802,0.5089682683,0.448582102,0.4583749224,2944157955.04,16359019332.74,-1.9484634981273952,-325083656.7399998,Cardano,cryptocoins
2024-06-02,0.4583749224,0.473999104,0.4424216267,0.4464940812,2160459511.85,15942185276.43,-2.5480381667852936,-416834056.30999947,Cardano,cryptocoins
2024-06-09,0.446494552,0.488435906,0.4332573338,0.4441064547,2789718056.97,15861851038.01,-0.5039098280884446,-80334238.42000008,Cardano,cryptocoins
2024-06-16,0.4441014015,0.4500877158,0.4034103988,0.4163789195,2668490446.79,14876771558.93,-6.210368996149562,-985079479.0799999,Cardano,cryptocoins
2024-06-23,0.4163881834,0.4199870808,0.3665771535,0.3803033029,2277695549.19,13593259475.91,-8.627625139874873,-1283512083.0200005,Cardano,cryptocoins
2024-06-30,0.380225138,0.4020239929,0.3666629335,0.3921916801,1883110825.29,14021746199.56,3.1521999885999685,428486723.6499996,Cardano,cryptocoins
2024-07-07,0.3921354577,0.4219101157,0.3209549323,0.3466183361,2801329444.68,12398538838.36,-11.576356739725725,-1623207361.1999989,Cardano,cryptocoins
2024-07-14,0.346644621,0.4451795864,0.3333431699,0.4323477941,2418766481.85,15513078172.91,25.120212753730996,3114539334.549999,Cardano,cryptocoins
2024-07-21,0.4323694471,0.4552227615,0.4159314351,0.4460774058,2603908584.17,16011308112.92,3.211676847474698,498229940.0100002,Cardano,cryptocoins
2024-07-28,0.4460574922,0.449401265,0.3828254978,0.4073870857,2547129420.43,14628357810.33,-8.637334893793325,-1382950302.5900002,Cardano,cryptocoins
2024-08-04,0.4073869855,0.4264365767,0.3355692439,0.343937541,2255055963.75,12353139401.88,-15.553477963489016,-2275218408.450001,Cardano,cryptocoins
2024-08-11,0.343937541,0.3562749865,0.279886356,0.3283220959,2921266352.89,11798020978.25,-4.493743700046949,-555118423.6299992,Cardano,cryptocoins
2024-08-18,0.328319457,0.3451939346,0.3210185595,0.3348308919,1580442600.51,12034901162.09,2.0077959199826356,236880183.84000015,Cardano,cryptocoins
2024-08-25,0.3348308919,0.4011769437,0.3288422501,0.3849789529,1953092241.6,13842032559.55,15.015756034228778,1807131397.459999,Cardano,cryptocoins
2024-09-01,0.3849759828,0.3876762168,0.3288616744,0.3317395116,1806527138.01,11929566160.47,-13.816369748101309,-1912466399.08,Cardano,cryptocoins
2024-09-08,0.3317395116,0.3405811243,0.3051042193,0.3386593134,1809201121.4,12178201909.3,2.0841977443730064,248635748.82999992,Cardano,cryptocoins
2024-09-15,0.338653619,0.36454756,0.3305061092,0.3385230135,1542038511.51,12173543105.36,-0.03825526933036727,-4658803.939998627,Cardano,cryptocoins
2024-01-07,38.5586690805,43.3917036272,33.2833478548,33.6296541007,5765130073.23,12327992435.22,-12.485914795767316,-1758874160.540001,Avalanche,cryptocoins
2024-01-14,33.6308098574,41.6296031319,31.4807955011,35.3379962024,6193051294.61,12956586116.49,5.098913586888343,628593681.2700005,Avalanche,cryptocoins
2024-01-21,35.3312581313,36.7375541917,31.3107485254,32.4730437849,3256797750.57,11911019491.49,-8.069769425368111,-1045566625.0,Avalanche,cryptocoins
2024-01-28,32.4858133371,36.6293648846,27.3782925906,34.793775111,4317892436.93,12770750668.96,7.217947868226116,859731177.4699993,Avalanche,cryptocoins
2024-02-04,34.7994590984,37.5281607216,32.3407278715,34.8449942503,3992513429.4700003,12793696501.35,0.17967489135757297,22945832.390001297,Avalanche,cryptocoins
2024-02-11,34.8446666967,41.1526002779,33.7429489523,39.7322684005,3659750972.58,14600531596.41,14.122854132653062,1806835095.0599995,Avalanche,cryptocoins
2024-02-18,39.7316357791,43.4917306718,38.4500097754,40.2546631485,4558766441.39,14794499445.78,1.3284985419140138,193967849.37000084,Avalanche,cryptocoins
2024-02-25,40.2553047764,40.5948064289,35.2357295154,37.4499699105,3401640640.84,14125113515.94,-4.524559497894575,-669385929.8400002,Avalanche,cryptocoins
2024-03-03,37.4534695526,44.8886096807,36.3484804769,42.6048577006,5059265464.71,16072632301.89,13.787632812665551,1947518785.9499989,Avalanche,cryptocoins
2024-03-10,42.6077835516,44.8571798214,35.190687856,42.0527117336,5684374744.29,15866457602.55,-1.2827687180758551,-206174699.34000015,Avalanche,cryptocoins
2024-03-17,42.0534938755,61.3482358001,40.6507786426,58.1158126265,14210745493.01,21926698285.71,38.19529749467216,6060240683.16,Avalanche,cryptocoins
2024-03-24,58.1130329104,65.2504519145,50.5428109711,55.6641955797,12152669858.43,21008624238.29,-4.187014549373913,-918074047.4199982,Avalanche,cryptocoins
2024-03-31,55.6642918654,59.2571793285,52.6002296357,54.1104288483,4383284413.74,20422195555.8,-2.7913711808942976,-586428682.4900017,Avalanche,cryptocoins
2024-04-07,54.1104948643,54.1300888431,44.0541623535,49.3872111097,3914519388.5,18662652455.21,-8.615837096370772,-1759543100.5900002,Avalanche,cryptocoins
2024-04-14,49.3867107301,50.7593911286,29.7270762667,37.3164431428,5487481844.88,14102314943.28,-24.435634339088285,-4560337511.929998,Avalanche,cryptocoins
2024-04-21,37.3164431428,38.6753565582,32.0090905743,37.117052154,4208525803.09,14030076553.7,-0.5122449035533938,-72238389.57999992,Avalanche,cryptocoins
2024-04-28,37.1167741033,39.831964031,33.311612233,33.9389823174,2646181365.03,12842914818.4,-8.461548522248963,-1187161735.3000011,Avalanche,cryptocoins
2024-05-05,33.9389823174,37.9348686734,30.680228272,37.4019413519,2964173909.85,14225334506.43,10.764064914994309,1382419688.0300007,Avalanche,cryptocoins
2024-05-12,37.4018829612,39.7674150278,32.9345622232,33.1672418174,2426835425.52,12654171145.99,-11.044825411520677,-1571163360.4400005,Avalanche,cryptocoins
2024-05-19,33.1672418174,37.7269204109,31.397023264,35.6218288813,2773377349.2,13635707110.62,7.756619958005251,981535964.6300011,Avalanche,cryptocoins
2024-05-26,35.6218288813,41.6888710119,35.2384153654,36.7520434347,3615268263.45,14440036200.35,5.89869731877386,804329089.7299995,Avalanche,cryptocoins
2024-06-02,36.7520434347,38.8685632549,34.7851515975,34.9324904626,2357411607.84,13733430995.9,-4.893375575006342,-706605204.4500008,Avalanche,cryptocoins
2024-06-09,34.9325111685,37.1436369643,31.6257359022,32.9683680655,2475011486.48,12965087441.05,-5.59469483685019,-768343554.8500004,Avalanche,cryptocoins
2024-06-16,32.9684021773,33.9482927994,29.3127300977,30.0388690385,2171776367.81,11815311225.36,-8.868248833012748,-1149776215.6899986,Avalanche,cryptocoins
2024-06-23,30.0424433715,30.3074050187,24.1958120712,25.0512016892,2468410496.35,9863765937.42,-16.517087453026768,-1951545287.9400005,Avalanche,cryptocoins
2024-06-30,25.0533876689,29.4488938079,23.6494639819,29.3608759742,2167974808.41,11571564857.13,17.313862986459895,1707798919.709999,Avalanche,cryptocoins
2024-07-07,29.3504956399,30.0285438079,22.1256587101,25.7051303422,2530697082.74,10135158115.52,-12.413245393728523,-1436406741.6099987,Avalanche,cryptocoins
2024-07-14,25.7152750446,27.376235648,24.6664982705,26.3693579823,2125675644.15,10402414260.59,2.636921319073937,267256145.0699997,Avalanche,cryptocoins
2024-07-21,26.3763930686,32.9478463357,26.3183763547,32.6056601576,2810969198.61,12871385071.48,23.734594191694548,2468970810.8899994,Avalanche,cryptocoins
2024-07-28,32.6056601576,32.8899235818,26.349036046,27.4005744465,2647857243.45,10819335875.02,-15.942722442566525,-2052049196.459999,Avalanche,cryptocoins
2024-08-04,27.4005569012,28.81195668,20.6678389375,21.2276689569,2017533141.0,8386140698.26,-22.48932101625417,-2433195176.76,Avalanche,cryptocoins
2024-08-11,21.2276689569,22.7652275075,17.4871939613,20.4285474457,2481993172.18,8071403159.51,-3.7530677110545474,-314737538.75,Avalanche,cryptocoins
2024-08-18,20.4285474457,21.8529439874,19.8572010766,20.8197012283,1287198791.3,8231364222.91,1.9818247241376818,159961063.39999962,Avalanche,cryptocoins
2024-08-25,20.8197012283,27.9983207316,20.444748526,26.9649199787,2216991588.04,10916473635.13,32.62046654121622,2685109412.2199993,Avalanche,cryptocoins
2024-09-01,26.9649199787,27.1964997296,21.2356280192,21.4481728173,1821430386.59,8685293817.55,-20.438649807204246,-2231179817.58,Avalanche,cryptocoins
2024-09-08,21.4481728173,23.4663281838,20.5471682309,23.2159669745,1421234217.3,9408538012.95,8.327227732222164,723244195.4000015,Avalanche,cryptocoins
2024-09-15,23.2159669745,25.648884605,22.9332822645,23.8376968346,1582152011.45,9673594334.57,2.817189251456198,265056321.61999893,Avalanche,cryptocoins
2024-01-07,1.034143511e-05,1.091558502e-05,8.99032698e-06,9.01575851e-06,1213566584.46,5312986857.29,-12.805636316494184,-780281827.5699997,Shiba Inu,cryptocoins
2024-01-14,9.01792469e-06,1.04911918e-05,8.57381362e-06,9.56661655e-06,1476150009.53,5637517429.47,6.108250987572261,324530572.1800003,Shiba Inu,cryptocoins
2024-01-21,9.5658415e-06,9.81183282e-06,8.82935115e-06,9.3393035e-06,870042722.56,5503562455.58,-2.37613409742653,-133954973.89000034,Shiba Inu,cryptocoins
2024-01-28,9.33971279e-06,9.36281542e-06,8.45955142e-06,9.0052949e-06,709388962.8399999,5306732599.14,-3.5764081543298576,-196829856.43999958,Shiba Inu,cryptocoins
2024-02-04,9.00557642e-06,9.4318574e-06,8.80551887e-06,8.895112e-06,619942135.61,5241800820.52,-1.223573590848026,-64931778.619999886,Shiba Inu,cryptocoins
2024-02-11,8.89587061e-06,9.58836446e-06,8.80688706e-06,9.39762309e-06,733242636.55,5537924994.27,5.6492832118070435,296124173.75,Shiba Inu,cryptocoins
2024-02-18,9.39861332e-06,1.003384776e-05,9.23049065e-06,9.73924237e-06,1161586613.27,5739236736.99,3.6351475133428623,201311742.7199993,Shiba Inu,cryptocoins
2024-02-25,9.73868229e-06,9.93925434e-06,9.33252339e-06,9.66648369e-06,1152600826.0900002,5696358966.09,-0.747098836743354,-42877770.89999962,Shiba Inu,cryptocoins
