timestamp,name,open,high,low,close,volume,market_cap,SMA_7,SMA_30,Daily_Return,Price_Change,Volume_Change,Rolling_Avg_Volume_7,Rolling_Avg_Volume_30,Volume_Ratio_7,Volume_Ratio_30,Price_Range,Rolling_Volatility_7,Rolling_Volatility_30,Market_Cap_Change,Rolling_Avg_Market_Cap_7,Rolling_Avg_Market_Cap_30
2024-07-25,USDC,0.9999038205,1.001154058,0.9995702693,1.000013824,7654250854.0,33802738509.0,0.9999877527571428,0.9998304107633333,0.0203220981620289,0.00020318250000006532,-89.05905309092083,19990788433.584286,12831551356.331001,0.38288889302339624,0.5965179611912977,0.00020318250000006532,0.06566998037890256,0.0496751496281732,-70.44409186585001,42813475390.71429,30275966108.576664
2024-07-25,FDUSD,0.998971234,1.001440473,0.9967707297,0.9995324362,5364254768.0,2008217107.0,0.9998958185000001,0.9998470458666666,-0.04813811453870942,-0.000481387800000066,-29.91796492798876,13230583563.441427,12819702014.764336,0.4054435499596887,0.41843833513618617,-0.000481387800000066,0.06597119593653587,0.04688504129661994,-94.0590106139912,26771514240.857143,30276112624.04333
2024-07-25,TUSD,1.000638853,1.001841122,0.9995171191,1.00023263,45450297.78,495316731.3,0.9999034413571428,0.9998766739599999,0.07005213384190245,0.0007001937999999708,-99.1527192546646,12409413988.41,12819978507.605333,0.003662566002105268,0.0035452709809955635,0.0007001937999999708,0.07257803525695362,0.0482481612800761,-75.3354988574948,21966388727.61429,30276127295.92
2024-07-24,PYUSD,0.9993806632,1.000095096,0.9987091366,0.9994774518,8438214.66,349652237.3,0.9998506820571428,0.9998572387533333,-0.0755002563753493,-0.0007551781999999285,-81.43419279485302,11869232632.21857,12819979511.805332,0.0007109317781079456,0.0006582081236736482,-0.0007551781999999285,0.07747232450013411,0.0485012426089663,-29.40835324049955,21729560638.514282,30267391478.960003
2024-07-24,USDT,1.000155205,1.001435718,0.9996891717,0.9998220531,51701005917.0,114403399831.0,0.9997447209285715,0.9998569807633333,0.03447814649339964,0.00034460130000002476,612600.7666927497,19249212904.521427,12834445282.172,2.685876361461824,4.028300778126854,0.00034460130000002476,0.07242086271693828,0.04877368469203947,32619.195711263932,38002120511.814285,30266063294.06
2024-07-24,USDC,0.9999714516,1.001216786,0.9995783613,0.999865522,5549791333.0,34047159029.0,0.9998220798,0.9998524458633333,0.004347663653270217,4.34688999999544e-05,-89.26560279714954,20040409424.06286,12841683456.538668,0.2769300374839783,0.4321700773720741,4.34688999999544e-05,0.052434484636792185,0.04867385185117428,-70.23938180220566,42782183855.22858,30285523748.960003
2024-07-24,FDUSD,0.9993039311,1.001544972,0.9981745773,0.998971234,3551949134.0,2019376910.0,0.9997021644428571,0.9998237483066666,-0.08944082782365026,-0.0008942880000000208,-35.99851019840137,10553591502.634283,12825088463.672,0.3365630679483281,0.27695318781318,-0.0008942880000000208,0.05991669288268281,0.05125276595050173,-94.06888278613796,26732265764.942863,30285988980.260002
2024-07-24,TUSD,0.9992112747,1.031844459,0.9988717352,1.000638853,56793088.14,495517893.6,0.9997914542999998,0.9998519987033333,0.16693363564861396,0.00166761900000012,-98.4010725943014,9468240393.225712,12825761024.765331,0.005998272728756869,0.004428048209407451,0.00166761900000012,0.09077152665693027,0.0598940442987879,-75.46184215803477,21974091391.31429,30286002969.9
2024-07-23,PYUSD,0.9995277628,1.001173308,0.9954061183,0.9993783958,20304598.76,352798962.6,0.9997694485285715,0.9998468488933333,-0.1259652467242467,-0.0012604572000001202,-64.24811640820207,8704818940.47714,12825924172.223667,0.0023325699131528446,0.0015830905038385031,-0.0012604572000001202,0.10288863598710915,0.0641833339190874,-28.801973216976883,21737603084.97143,30278375373.936665
2024-07-23,USDT,1.000431167,1.001616744,0.9995827992,1.000161225,67217361972.0,114257947071.0,0.9997592478142857,0.9998590571,0.07833161125856414,0.000782829200000057,330945.0148092461,18300806322.50857,12946202419.757,3.6729180554917877,5.192052448478685,0.000782829200000057,0.1038996977476785,0.06562035890352944,32286.134649875527,37989407419.21429,30273820698.70333
2024-07-23,USDC,0.9999803668,1.001093148,0.9993536827,0.9999515573,8082893148.0,34161330968.0,0.9998269771714287,0.9998586257,-0.020963390177430874,-0.0002096677000000824,-87.97499200970279,19454299884.414284,12989057932.790335,0.4154810605379621,0.6222847869201563,-0.0002096677000000824,0.09932384559454462,0.0656724170842922,-70.10157118719094,42819647237.88572,30286646335.003334
2024-07-23,FDUSD,1.000260094,1.001979296,0.9980509679,0.9991538517,5297905783.0,2022048051.0,0.9997315198285713,0.9998559346633333,-0.07977442448851013,-0.0007977055999999205,-34.455328234657,12825285579.557142,13006973571.890333,0.4130828705634902,0.4073127198820043,-0.0007977055999999205,0.1033276109237364,0.06594331144801327,-94.08088621343789,26765168412.17143,30287173945.20333
2024-07-23,TUSD,1.000910283,1.001333185,0.9991108474,0.9991948388,57361899.55,494810954.7,0.9996357079428572,0.9998304410433333,0.004102181053533549,4.098710000000061e-05,-98.91727218452877,12040652803.349997,13007326531.615,0.004764019068305047,0.004409968444367015,4.098710000000061e-05,0.10332216754276305,0.06450566693716307,-75.5292187811614,21971975830.128574,30287161592.026665
2024-07-22,PYUSD,0.9978047761,1.001184373,0.9962745459,0.9995277628,6331113.74,364845224.5,0.9997152120571429,0.9998384363133334,0.03331922734906012,0.0003329239999999567,-88.96285898886345,11534135943.312855,13007336902.174665,0.0005489022993239983,0.0004867340476851581,0.0003329239999999567,0.09776895144940886,0.06363630390691317,-26.26573420929963,21735614160.77143,30279766618.606667
2024-07-22,USDT,1.000193335,1.001333681,0.9997506743,1.000416753,52730305555.0,114133894420.0,0.9996834834857141,0.9998553881833333,0.08894102125884817,0.000888990200000106,832775.663279428,19058923438.57857,13642735898.441334,2.766699059626039,3.86508292380155,0.000888990200000106,0.07934608972627796,0.06470812165425602,31182.825361470503,37969667950.25714,30270651491.306664
2024-07-22,USDC,1.000025882,1.000829969,0.9996464589,1.000027882,5765488048.0,33997222238.0,0.9997762672285715,0.9998594382700001,-0.038870900435650224,-0.0003888710000001794,-89.0660826116656,19879663931.32714,13733866829.041332,0.2900193920740542,0.41980078296728685,-0.0003888710000001794,0.06175564444561905,0.06513138563985674,-70.21286059608724,42776014132.457146,30265595549.539997
2024-07-22,FDUSD,1.000668451,1.002066424,0.9985812943,1.000260094,3739259196.0,1989473914.0,0.9997903913714286,0.9998783456466666,0.023220552564562347,0.0002322120000000094,-35.14409942629023,10811363534.755713,13785572057.208,0.3458637926640111,0.2712443981637215,0.0002322120000000094,0.05458457546017612,0.06512585223682124,-94.14812804389562,26737660824.31429,30265006684.039997
2024-07-22,TUSD,1.000906842,1.001905604,0.9998871216,1.000910283,47343319.23,495652306.3,0.9999273521857143,0.9999062993133333,0.06500199337153845,0.0006501890000001342,-98.73388506256414,9663427844.931427,13785978044.445335,0.004899226236250326,0.0034341647054251354,0.0006501890000001342,0.05825510895604259,0.06582664591130194,-75.08626261384596,21928278158.357143,30265020526.743336
2024-07-21,PYUSD,0.9969462187,1.000818263,0.9964042204,0.9978047761,6900218.84,364216304.1,0.9997346270999999,0.9998402416066666,-0.3102682580792382,-0.00310550690000011,-85.42514772469197,8907569907.194284,13785838128.171999,0.0007746466109041672,0.0005005295126669944,-0.00310550690000011,0.13477938276983248,0.08710965623122045,-26.5177828347371,21691445051.657143,30257594831.45
2024-07-21,USDT,1.000502256,1.001685892,0.9999816069,1.000191008,50474174912.0,114061252605.0,0.9998769369857142,0.99984372024,0.2391481737867407,0.002386231900000091,731386.581547318,16109971766.115711,13633394288.571999,3.13310138867921,3.702245665579354,0.002386231900000091,0.16698885171555633,0.09784545571402029,31216.899139606638,37915222430.27142,30248511300.05
2024-07-21,USDC,1.00005008,1.001045226,0.9996028318,1.00002529,5265680633.0,34004085776.0,0.9999480123,0.99984273534,-0.01656863525812957,-0.0001657180000000924,-89.5675746217139,16861307411.724285,13624493201.305332,0.3122937328892171,0.38648634890107375,-0.0001657180000000924,0.16710916754047633,0.0978928411825505,-70.1878727443421,42720828223.34285,30243407993.283333
2024-07-21,FDUSD,1.000151819,1.003832984,0.9984731713,1.000668451,3079458595.0,1990286119.0,0.9999839691571427,0.9998709582900001,0.0643144734869594,0.0006431609999999477,-41.51831815053414,9768329274.581427,13602323989.971998,0.3152492620220314,0.22639209279754402,0.0006431609999999477,0.16535220423084399,0.09848046238032572,-94.1469206609144,26700312751.771423,30242837575.283333
2024-07-21,TUSD,1.000423028,1.002575311,0.9997717716,1.000906842,47967082.61,495650602.0,1.0001095348714286,0.9998937804233333,0.023823175374615424,0.00023839100000011548,-98.44235338354987,8951540565.239998,13602120194.378668,0.005358528206447776,0.003526441607965154,0.00023839100000011548,0.1643562574247897,0.09831364312149984,-75.0965151558694,21914373946.628567,30242848876.836666
2024-07-20,PYUSD,0.9979762698,1.000520217,0.9966405396,0.9969462187,4297487.16,363902915.5,0.9996361241142857,0.9997993226199999,-0.3957034894562117,-0.003960623300000021,-91.04075769014128,8417974606.834283,13601874511.652,0.00051051320070638,0.0003159481552574663,-0.003960623300000021,0.2249674795600626,0.12211444847923611,-26.580757890414098,21682149518.271423,30235412863.530003
2024-07-20,USDT,1.000513445,1.00150302,1.000210591,1.00044696,40368955293.0,113934800515.0,0.9995699351142857,0.9998083554200001,0.3511464544762477,0.0035007413000001097,939261.8593848225,14178204888.801426,13191316726.118666,2.8472543322381516,3.060267305466929,0.0035007413000001097,0.27019863303825686,0.1385635271136625,31209.120004838212,37887742119.51428,30223174708.83
2024-07-20,USDC,0.999991891,1.000859074,0.9996276322,1.000051959,3884141780.0,34120431786.0,0.9998909612428571,0.99980411172,-0.03948245292284547,-0.00039500100000000593,-90.37839411050226,14732096540.395712,13127666874.685333,0.26365166487672703,0.2958744929375047,-0.00039500100000000593,0.23673959497339242,0.13876063435103264,-70.05266904249514,42710058616.92857,30222815924.23
2024-07-20,FDUSD,1.000719216,1.002026799,0.9989338023,1.000151819,2288680104.0,1989258561.0,0.9998853628142859,0.9998142801233334,0.009985481164376253,9.985999999995165e-05,-41.076298610294295,7848454424.96714,13077632621.218666,0.2916090200790816,0.17500721807145586,9.985999999995165e-05,0.2185258149018006,0.1386314590733741,-94.16989042378937,26699773753.5,30222209580.896667
2024-07-20,TUSD,1.001223923,1.001557242,1.000041525,1.000420521,38772405.62,495411016.7,0.9999418243857143,0.9998095047900001,0.026866121212321126,0.000268701999999843,-98.30590541892525,7101753249.627141,13077553567.71,0.005459554036467775,0.0029648057199118324,0.000268701999999843,0.2186053471840473,0.13808460439719916,-75.09569512919643,21912820216.45714,30222207257.523335
2024-07-19,PYUSD,0.9974615049,1.001970499,0.9971264971,0.9979764025,7422538.51,364278902.3,0.9995572460285714,0.9997645845433334,-0.24430911288753077,-0.0024441184999999255,-80.85613107748148,6662890955.8428545,13077420462.453335,0.0011140117044075278,0.0005675842977834121,-0.0024441184999999255,0.23533108662205116,0.1434442535437038,-26.469357761458113,21680533471.214287,30214792700.09667
2024-07-19,USDT,0.9997909606,1.00156768,0.9996113626,1.000517852,64622483446.0,113754606330.0,0.9995016760285714,0.9997881582266667,0.2546602799057718,0.002541449500000015,870525.1016271252,15887821864.89857,12899514091.186666,4.067422456993451,5.009683542277923,0.002541449500000015,0.26032364412204645,0.1508127105560304,31127.338616585042,37860384289.5,30194319459.696667
2024-07-19,USDC,0.9998859736,1.001174083,0.9996548395,0.9999960498,7526347950.0,33970314568.0,0.9999373661857144,0.9997875657533333,-0.052153212354677514,-0.0005218021999999767,-88.35336008668068,16962400502.44714,12895250661.053333,0.4437077139473381,0.5836527065527565,-0.0005218021999999767,0.1997931946074018,0.1510970465751643,-70.13719649343012,42661300239.85714,30199905328.33
2024-07-19,FDUSD,0.9995481579,1.002932915,0.998757584,1.000719216,4470371130.0,1990387088.0,0.9999762599,0.9998271250799999,0.0723169056662476,0.0007231662000000139,-40.60371431538719,11834031336.304281,12865454539.786665,0.3777555596194727,0.3474709048308625,0.0007231662000000139,0.1498653738066738,0.15137253636145942,-94.14080466044626,26669241178.857143,30199310994.363335
2024-07-19,TUSD,0.9994421515,1.001940614,0.9993751166,1.001223923,55533817.96,495807621.2,1.0001436833285715,0.99986016818,0.05043442675332077,0.0005047069999999376,-98.75773584910388,11287087341.72714,12865790657.126001,0.0049201194496562,0.004316393717259916,0.0005047069999999376,0.14937156537728954,0.15111981346537062,-75.08988959036093,21865723441.028572,30199327357.36
2024-07-18,PYUSD,0.9999818067,1.000461664,0.9970156797,0.9975870108,5969417.33,367128787.8,0.9997772821571428,0.99979715348,-0.36324663408986435,-0.003636912199999953,-89.25084291107149,10960985815.059998,12865708363.881666,0.0005446058804125298,0.0004639789089855437,-0.003636912199999953,0.20751758965426179,0.16481237366578042,-25.953379475805438,21633990616.285713,30199909909.04333
2024-07-18,USDT,1.00030625,1.001461039,0.9996842331,0.9998305667,53674693484.0,113613163520.0,0.9996930029714285,0.9997974372666666,0.22489826708957938,0.002243555900000027,899061.3505434039,18623260254.82857,12931497949.448332,2.8821319548537923,4.1506941959720765,0.002243555900000027,0.22988722141313722,0.17001678823649108,30846.405538182098,37793669545.32857,30173568698.676662
2024-07-18,USDC,1.000107738,1.00140275,0.999688281,0.9999390191,5968408600.0,33717318945.0,0.9999733767714286,0.9997998871699999,0.010847077856190879,0.00010845240000001422,-88.88040487501036,19474829692.184284,12945451858.348331,0.3064678199673944,0.46104289485662575,0.00010845240000001422,0.2051029617510355,0.17002643841359785,-70.32270038052013,42558389551.42857,30162574029.21
2024-07-18,FDUSD,1.000011702,1.001834004,0.998450872,0.9997153879,3808337532.0,2005385775.0,0.9998587390428572,0.9998246923,-0.02236448380634748,-0.00022363120000001846,-36.19174243532858,10787094561.612854,12953998138.281666,0.353045716828368,0.29398935304348994,-0.00022363120000001846,0.17923024195471499,0.16924371458562476,-94.0523569555717,26594215186.42857,30162107658.04333
2024-07-18,TUSD,0.9988578316,1.000816675,0.9986239715,0.9995268999,55945005.32,494967252.7,0.9997917176285714,0.9997876271966667,-0.018854166123816185,-0.00018848800000004218,-98.5309861625994,9719894140.944284,12953969868.854334,0.005755721668236704,0.004318753701481926,-0.00018848800000004218,0.1784059740787524,0.1663991326899738,-75.31810293707704,21812022712.81429,30162089303.34667
2024-07-17,PYUSD,0.9998702828,1.000261583,0.998666967,0.9999652106,8906827.78,368004005.3,0.9996840025714285,0.99980718769,0.043851816298667856,0.0004383106999999997,-84.07931551877812,9082542097.769999,12953589943.155,0.0009806536192314328,0.000687595316748975,0.0004383106999999997,0.17662379396552572,0.16497431344912447,-25.650837849863272,21580253701.0,30162596138.103333
2024-07-17,USDT,1.000690413,1.001371358,0.9999533623,1.000185765,61898179810.0,113245588243.0,0.9995356942857143,0.99980800569,0.022056207322207477,0.000220554399999906,694852.0226380756,17917205810.91857,12776283871.088335,3.4546781715416723,4.844771800200089,0.000220554399999906,0.17530928535166498,0.16439642097669221,30672.92274324059,37687365218.4,30128850843.836666
2024-07-17,USDC,1.000213806,1.000952315,0.9997237335,1.000084599,6728358080.0,33787173932.0,0.9998924926,0.9998124404133333,-0.010114721038834151,-0.00010116599999987486,-89.12995810110559,18877547048.442852,12731132702.155,0.35642120571777364,0.5284964219139032,-0.00010116599999987486,0.08671107386190144,0.16436016212843385,-70.16468857091351,42461657381.85714,30116378942.636665
2024-07-17,FDUSD,1.000523415,1.00258935,0.9989210672,1.000242575,3997420839.0,1963383948.0,0.9999513509285715,0.99984873119,0.015796263651890463,0.0001579759999998931,-40.58846465258282,11780793813.442854,12687783204.021667,0.3393167644134994,0.3150606197095905,0.0001579759999998931,0.024124306979880324,0.1636738759181755,-94.18896664174547,26511688871.57143,30114423472.536667
2024-07-17,TUSD,0.999421877,1.000372626,0.9982370266,0.9989287977,57135500.26,494671071.6,0.9998070335857142,0.9998398631533333,-0.1313458687758784,-0.0013137772999999298,-98.57069088892094,10936326227.765713,12687775657.378666,0.005224377827623816,0.00450319282141251,-0.0013137772999999298,0.05688015406390892,0.165521837058612,-74.8051789817322,21765596318.228573,30114418809.766666
2024-07-16,PYUSD,0.9994042363,1.000254754,0.9990324946,0.9998624323,12778611.14,372962867.5,0.9998280399285714,0.9998510188033333,0.09346357840016584,0.0009336346000000662,-77.63455105521115,10394103524.785711,12687990573.958668,0.0012294096464912252,0.0010071422315072749,0.0009336346000000662,0.06960894159928777,0.16631113377489307,-24.6038652930195,21532393045.72857,30114689397.866665
